<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220519,000000,125.5900000,128.8700000,125.5900000,128.8500000,6
20220520,000000,127.9900000,127.9900000,123.0000000,123.0000000,16
20220523,000000,122.9900000,123.0500000,119.0000000,119.0000000,15
20220524,000000,121.7900000,123.9500000,117.5000000,122.1100000,30
20220525,000000,124.0000000,124.0000000,120.8500000,120.8500000,20
20220526,000000,124.9900000,125.6600000,123.5000000,125.4000000,23
20220527,000000,122.0000000,122.0000000,121.3100000,122.0000000,6
20220530,000000,122.0400000,123.9800000,120.5100000,120.5100000,35
20220531,000000,118.5000000,120.7700000,117.8600000,117.8600000,25
20220601,000000,121.0000000,122.8000000,120.0100000,122.8000000,44
20220602,000000,123.8900000,123.9600000,118.8600000,119.3500000,39
20220603,000000,120.0000000,123.9700000,116.7800000,118.6100000,31
20220606,000000,123.9400000,123.9400000,117.3200000,118.0600000,20
20220607,000000,120.4900000,120.4900000,117.5600000,120.4900000,8
20220608,000000,117.9600000,123.9600000,117.9600000,121.9800000,29
20220609,000000,119.0000000,119.0000000,117.4200000,117.4200000,2
20220610,000000,118.6000000,118.9900000,117.5200000,118.2000000,14
20220614,000000,117.0100000,119.9900000,117.0100000,118.2600000,19
20220615,000000,122.9600000,122.9600000,120.1500000,120.1500000,6
20220616,000000,122.2500000,124.8900000,121.5100000,123.5800000,22
20220617,000000,124.0000000,124.5900000,122.3300000,123.3100000,19
20220620,000000,125.0000000,131.0900000,123.0000000,130.0100000,74
20220621,000000,130.0000000,130.0100000,128.8900000,129.2000000,13
20220622,000000,129.0000000,132.3600000,129.0000000,132.3600000,19
20220623,000000,125.0100000,138.2700000,122.8400000,135.8000000,84
20220624,000000,136.4000000,137.3100000,135.5100000,137.3100000,29
20220627,000000,138.4900000,141.9500000,138.4900000,141.3900000,48
20220628,000000,139.5000000,140.7000000,135.5000000,140.7000000,129
20220629,000000,137.1100000,138.8700000,134.4600000,134.4900000,56
20220630,000000,133.0100000,133.0100000,125.0000000,125.4900000,47
20220701,000000,128.0000000,135.6300000,128.0000000,133.0000000,25
20220704,000000,129.1700000,131.4000000,127.8100000,131.4000000,51
20220705,000000,132.7800000,135.5100000,131.5200000,133.2000000,20
20220706,000000,135.7900000,138.6300000,134.8200000,137.9900000,45
20220707,000000,139.1600000,139.1600000,133.1200000,134.4800000,10
20220708,000000,133.9900000,134.4900000,131.3200000,132.7900000,26
20220711,000000,134.9800000,134.9800000,126.8800000,126.8800000,56
20220712,000000,126.2500000,129.0100000,126.0900000,129.0100000,20
20220713,000000,130.0700000,130.0700000,125.5200000,125.5200000,17
20220714,000000,126.0600000,126.0600000,125.7800000,125.7800000,2
20220715,000000,125.9000000,129.4900000,125.1400000,129.4900000,16
20220718,000000,127.5000000,127.5000000,127.1400000,127.1400000,2
20220719,000000,126.5100000,126.5100000,125.8000000,126.4800000,4
20220720,000000,128.6000000,128.6000000,126.6500000,126.6500000,24
20220721,000000,124.0800000,126.1900000,123.3900000,125.4000000,24
20220722,000000,125.8100000,128.1900000,125.8000000,125.8000000,30
20220725,000000,126.5000000,130.9900000,126.0000000,130.9800000,61
20220726,000000,130.0000000,132.7800000,127.7300000,132.4800000,14
20220727,000000,132.9800000,135.7700000,131.7800000,131.7800000,11
20220728,000000,132.4700000,132.4900000,130.1700000,132.4900000,20
20220729,000000,131.8600000,131.8600000,129.8700000,131.0000000,14
20220801,000000,130.1000000,132.6700000,127.3700000,127.8600000,75
20220802,000000,129.9700000,129.9700000,126.0900000,126.4100000,32
20220803,000000,126.6800000,128.9700000,126.6800000,126.6900000,11
20220804,000000,129.9400000,129.9400000,126.0200000,126.0200000,11
20220805,000000,124.7900000,124.7900000,122.0000000,123.5000000,47
20220808,000000,125.7000000,126.9700000,120.5700000,120.6000000,62
20220809,000000,123.9800000,125.9800000,123.5700000,125.9800000,31
20220810,000000,124.0800000,124.0800000,123.2100000,123.7900000,19
20220811,000000,126.2600000,127.6900000,123.5800000,123.5800000,48
20220812,000000,125.5300000,125.9300000,121.2100000,121.7800000,20
20220815,000000,121.9000000,124.8700000,121.9000000,124.8700000,13
20220816,000000,125.9800000,126.9800000,125.0800000,125.0800000,4
20220817,000000,126.6000000,127.0700000,124.4300000,124.4300000,37
20220818,000000,124.4900000,125.1300000,123.4100000,124.6100000,25
20220819,000000,123.8300000,127.9500000,123.8200000,126.9900000,13
20220822,000000,127.9300000,127.9500000,122.7900000,122.7900000,20
20220823,000000,124.0000000,129.9300000,123.5100000,129.9300000,34
20220824,000000,130.6000000,130.9500000,127.7800000,127.7800000,11
20220825,000000,125.5900000,129.5000000,124.3300000,127.9900000,39
20220826,000000,127.0100000,130.0000000,127.0100000,130.0000000,8
20220829,000000,130.5000000,132.6100000,130.0000000,130.7400000,9
20220830,000000,131.0000000,132.2600000,129.0100000,129.0100000,32
20220831,000000,126.5500000,137.0600000,126.5500000,137.0600000,41
20220901,000000,134.9200000,137.1900000,132.1400000,137.1900000,32
20220902,000000,132.0000000,144.5000000,132.0000000,143.7500000,87
20220905,000000,142.5000000,143.5000000,139.5000000,141.5000000,44
20220906,000000,143.7400000,143.7400000,122.8900000,132.3300000,133
20220907,000000,135.0300000,138.5000000,135.0000000,136.0000000,3032
20220908,000000,133.6300000,136.9900000,133.3300000,134.9400000,552
20220909,000000,135.6200000,138.0000000,132.8400000,137.5000000,531
20220912,000000,136.8500000,139.0000000,134.5000000,137.4600000,110
20220913,000000,138.0000000,140.0000000,135.5800000,137.4900000,1410
20220914,000000,134.9300000,139.3000000,134.6300000,138.0100000,455
20220915,000000,139.9800000,139.9800000,137.1200000,138.3100000,424
20220916,000000,137.9800000,140.5500000,137.0000000,139.1700000,496
20220919,000000,137.5000000,139.0000000,137.0000000,139.0000000,349
20220920,000000,134.5300000,137.5900000,123.0000000,123.0000000,332
20220921,000000,118.0100000,125.5000000,117.4400000,123.9700000,360
20220922,000000,124.9900000,125.9900000,120.5000000,124.0200000,327
20220923,000000,123.1000000,123.1000000,117.0000000,120.5900000,285
20220926,000000,119.0000000,120.4700000,108.0000000,108.0000000,101
20220927,000000,119.9700000,124.0000000,106.0000000,119.9500000,316
20220928,000000,115.0000000,121.9700000,107.3400000,121.9700000,206
20220929,000000,111.0000000,111.9900000,107.0000000,109.8400000,192
20220930,000000,112.0000000,113.0000000,99.7800000,110.0000000,225
20221003,000000,107.0600000,114.5000000,107.0600000,114.5000000,228
20221004,000000,114.5000000,114.8000000,109.3600000,110.5000000,222
20221005,000000,110.5000000,110.5000000,106.0800000,109.5000000,182
20221006,000000,109.0000000,109.5000000,107.3300000,108.0000000,94
20221007,000000,109.9500000,109.9500000,102.7000000,104.9900000,172
20221010,000000,98.5200000,106.5000000,98.5100000,106.5000000,199
20221011,000000,104.0000000,108.5100000,104.0000000,105.1000000,118
20221012,000000,107.0000000,107.9100000,105.0000000,105.0000000,97
20221013,000000,104.0100000,106.4900000,103.5100000,106.4900000,104
20221014,000000,117.7700000,117.7700000,104.3300000,108.2800000,88
20221017,000000,108.9400000,111.9800000,108.3100000,109.6300000,156
20221018,000000,112.1500000,114.4900000,111.0000000,112.0900000,241
20221019,000000,114.9900000,114.9900000,107.0100000,110.0000000,124
20221020,000000,111.0000000,116.0000000,111.0000000,115.0000000,201
20221021,000000,114.0900000,118.9700000,114.0900000,118.6500000,183
20221024,000000,120.2700000,120.4800000,117.0000000,119.0000000,334
20221025,000000,116.5800000,124.4000000,116.4000000,124.0500000,186
20221026,000000,123.7900000,127.0000000,122.1000000,126.7000000,71
20221027,000000,125.0000000,139.0500000,123.0000000,125.0000000,768
20221028,000000,126.0000000,127.8900000,123.7900000,127.4700000,237
20221031,000000,127.9500000,128.5900000,125.0000000,127.4400000,258
20221101,000000,127.9700000,128.9600000,126.0000000,126.0000000,175
20221102,000000,125.7900000,128.0000000,124.3300000,124.3300000,204
20221103,000000,124.3300000,127.8500000,122.8100000,126.9400000,141
20221107,000000,124.7800000,132.9700000,124.7800000,132.0000000,356
20221108,000000,129.0900000,132.9800000,129.0900000,132.9200000,245
20221109,000000,131.0000000,131.9100000,128.0100000,128.2800000,152
20221110,000000,129.0000000,136.4100000,129.0000000,132.3100000,276
20221111,000000,137.9800000,137.9800000,135.0000000,137.9000000,354
20221114,000000,137.5000000,140.6000000,136.7900000,139.0000000,317
20221115,000000,139.5000000,141.2800000,135.7800000,135.9000000,115
20221116,000000,137.5000000,139.7800000,134.5100000,137.0300000,440
20221117,000000,139.7000000,140.9200000,136.0000000,137.7900000,211
20221118,000000,137.9800000,155.0000000,135.0200000,140.0000000,106
20221121,000000,138.0000000,138.7400000,132.0000000,134.0000000,337
20221122,000000,135.2200000,135.9800000,133.8200000,133.8200000,48
20221123,000000,134.8700000,136.7800000,134.8700000,135.5300000,217
20221124,000000,135.0800000,138.0000000,133.7900000,136.0000000,126
20221125,000000,136.0000000,137.3900000,134.8100000,137.3800000,112
20221128,000000,134.0300000,136.5000000,134.0300000,134.8000000,23
20221129,000000,137.6000000,138.7500000,134.4300000,135.5000000,173
20221130,000000,135.5200000,138.5600000,134.0600000,136.3200000,108
20221201,000000,136.0300000,138.7000000,136.0300000,136.0400000,21
20221202,000000,134.8500000,136.7300000,134.8500000,136.7300000,164
20221205,000000,136.7300000,142.3600000,136.7300000,138.3000000,332
20221206,000000,137.6200000,142.7600000,137.6200000,142.7600000,23
20221207,000000,139.9800000,142.9700000,138.0500000,141.5000000,257
20221208,000000,143.7800000,143.7800000,139.3400000,139.3400000,13
20221209,000000,137.8800000,140.9200000,137.8800000,140.9200000,150
20221212,000000,140.3000000,140.3000000,138.3800000,139.9800000,53
20221213,000000,138.1700000,139.7500000,136.4800000,136.4800000,223
20221214,000000,138.1500000,138.5200000,137.5000000,137.5000000,9
20221215,000000,137.4000000,137.4000000,134.0000000,135.9000000,176
20221216,000000,134.0000000,136.6800000,134.0000000,136.6000000,18
20221219,000000,134.0000000,136.0000000,132.7900000,134.6300000,266
20221220,000000,133.3100000,137.9700000,133.1100000,137.9700000,85
20221221,000000,137.5000000,138.8400000,136.1200000,137.9600000,26
20221222,000000,137.0800000,138.9100000,135.5900000,138.9100000,408
20221223,000000,134.6200000,139.5200000,134.6200000,137.9400000,109
20221226,000000,138.4300000,140.7700000,136.8700000,139.8600000,108
20221227,000000,140.0000000,143.4400000,139.0800000,140.2900000,137
20221228,000000,137.1500000,142.9200000,137.1500000,138.6400000,83
20221229,000000,140.0000000,141.9900000,139.2100000,139.2100000,104
20221230,000000,139.0200000,143.1900000,139.0200000,140.2600000,86
20230103,000000,144.6900000,144.6900000,140.1800000,140.1800000,119
20230104,000000,140.0100000,140.2700000,140.0100000,140.1600000,72
20230105,000000,140.1000000,141.1500000,140.0800000,140.0800000,94
20230106,000000,140.2200000,140.2800000,140.0000000,140.2800000,34
20230109,000000,143.4000000,143.4000000,140.8100000,141.1000000,161
20230110,000000,140.7600000,142.9500000,140.7600000,141.1300000,73
20230111,000000,144.7800000,149.9600000,143.3100000,148.0500000,205
20230112,000000,149.9000000,151.7300000,147.7700000,148.0000000,238
20230113,000000,146.0200000,153.7000000,146.0200000,152.3200000,270
20230116,000000,150.2500000,155.9800000,150.2500000,151.8100000,233
20230117,000000,155.0000000,157.6300000,150.0000000,152.1300000,239
20230118,000000,148.3400000,152.2500000,148.3400000,152.2500000,121
20230119,000000,150.2800000,152.0000000,148.5500000,152.0000000,120
20230120,000000,151.1300000,152.0000000,147.8100000,151.6000000,104
20230123,000000,150.2500000,154.8500000,150.2300000,153.0000000,246
20230124,000000,155.0000000,155.0000000,151.5200000,153.7400000,132
20230125,000000,150.7800000,154.4700000,150.7800000,152.7700000,68
20230126,000000,151.5100000,154.4700000,151.1200000,154.2500000,132
20230127,000000,155.2400000,155.2400000,150.7900000,153.0000000,118
20230130,000000,151.2800000,153.8800000,151.2800000,153.4500000,55
20230131,000000,155.0000000,157.9800000,153.9000000,155.2200000,242
20230201,000000,155.7900000,159.3200000,155.7900000,158.6700000,189
20230202,000000,155.7500000,161.2400000,155.7500000,161.2400000,39
20230203,000000,157.7800000,161.7600000,157.7800000,161.7600000,317
20230206,000000,162.9800000,166.9900000,162.9800000,166.8900000,246
20230207,000000,164.5700000,166.3700000,163.4100000,164.9000000,242
20230208,000000,165.9800000,168.2100000,163.0000000,163.2600000,172
20230209,000000,163.5000000,165.9700000,161.1000000,165.9700000,204
20230210,000000,165.7800000,166.8300000,163.5200000,166.2500000,137
20230213,000000,168.8600000,168.8600000,164.0000000,164.6800000,154
20230214,000000,165.4300000,165.4300000,161.0000000,161.0000000,124
20230215,000000,158.2200000,159.0000000,155.1100000,156.0500000,171
20230216,000000,160.4500000,160.4500000,155.7100000,157.9900000,102
20230217,000000,150.0100000,160.5600000,150.0100000,159.9000000,97
20230220,000000,157.5500000,162.1200000,155.8100000,158.0000000,138
20230221,000000,164.2100000,164.9800000,160.4200000,160.5800000,157
20230222,000000,161.9000000,163.9900000,161.6500000,163.9900000,83
20230224,000000,161.2500000,165.5400000,161.2500000,163.9900000,87
20230227,000000,164.5000000,169.9900000,164.5000000,165.2700000,232
20230228,000000,163.5900000,173.0000000,163.5900000,168.0100000,157
20230301,000000,168.5000000,172.9900000,168.5000000,170.1700000,168
20230302,000000,169.6000000,169.6000000,167.0500000,169.4900000,107
20230303,000000,169.5400000,172.7100000,168.7200000,172.6000000,135
20230306,000000,170.1400000,172.7200000,169.5100000,169.5100000,121
20230307,000000,172.0900000,174.4900000,171.5700000,174.4900000,102
20230309,000000,173.5000000,173.9600000,172.0900000,172.0900000,180
20230310,000000,172.0000000,173.5400000,171.0600000,172.9900000,103
20230313,000000,171.4300000,173.6100000,170.0700000,173.6100000,95
20230314,000000,170.2600000,177.4500000,168.5000000,175.0000000,124
20230315,000000,177.0000000,177.0000000,172.9400000,175.3500000,92
20230316,000000,173.0200000,176.6700000,173.0200000,175.0000000,97
20230317,000000,177.8700000,194.4900000,177.8600000,190.5900000,492
20230320,000000,206.7700000,206.7700000,192.0100000,204.2300000,349
20230321,000000,205.0000000,207.9900000,198.2800000,203.7200000,350
20230322,000000,199.3300000,204.2200000,199.3300000,204.0700000,242
20230323,000000,205.9200000,205.9200000,200.1100000,202.8800000,139
20230324,000000,203.0000000,203.5000000,202.0400000,202.0400000,99
20230327,000000,201.5600000,212.0000000,201.5600000,212.0000000,187
20230328,000000,214.9900000,215.0000000,208.3700000,213.9400000,195
20230329,000000,220.0000000,220.0000000,211.5200000,218.0000000,278
20230330,000000,219.8800000,219.8800000,214.2900000,217.2900000,230
20230331,000000,213.1000000,218.5700000,210.4500000,218.5700000,147
20230403,000000,209.1100000,218.4700000,209.1100000,215.9900000,173
20230404,000000,216.9900000,217.4900000,213.3200000,213.3200000,154
20230405,000000,219.9900000,219.9900000,210.3100000,215.5500000,99
20230406,000000,219.9700000,219.9700000,212.2100000,215.8100000,146
20230407,000000,219.8400000,219.8400000,212.2500000,215.9700000,191
20230410,000000,219.0000000,224.9200000,216.6300000,221.1200000,161
20230411,000000,223.9900000,224.0000000,218.0400000,219.0000000,209
20230412,000000,215.2500000,220.6000000,215.2500000,220.6000000,91
20230413,000000,220.0000000,220.0000000,217.5200000,219.6400000,39
20230414,000000,218.1500000,222.9000000,214.7700000,221.7100000,168
20230417,000000,224.9700000,228.7000000,221.0400000,228.0600000,220
20230418,000000,228.7400000,234.9900000,223.6000000,234.9900000,146
20230419,000000,232.0100000,236.4900000,232.0100000,235.8200000,152
20230420,000000,229.0500000,236.0000000,229.0500000,235.4500000,203
20230421,000000,232.0300000,237.9900000,232.0300000,235.0000000,206
20230424,000000,229.2000000,236.5000000,225.7700000,235.6800000,138
